num,user_id,user_name,datetime,business_id,business_name,text
46,BUl1LqMyWTREp4QTuYb3rQ,Kate D.,29/3/2015,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"Th    one of those places that's had everything said about   already, but I must add     hype; th    one of    st s wiches I've had in Dublin. As mentioned by o rs,  re   always a queue around lunchtime but   moves very quickly       absolutely worth  !   staff   very efficient     orders from down   queue so that everything   ready   go by   time   h    reg ter.  y     very personable     great relationships w h   regulars. I came here on a Friday when   elusive sausage sambo was available   my God     unreal!    's not even expensive   far  tter value than any pre packed s wich  'll   at  r local shop!
I'm going here  morrow,   every day I can   follow. Amazing!"
47,KiEUvi9WLC9-xl6OWCqRdw,Tierney V.,16/7/2017,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"Couldn't   asked for a  tter last lunch in Dublin. My friend fell in love w h Green  nch,    ld me I HAD   GO while   wea r was warming up,  cause   people  hind   small k chen counter     s wiches+soups were already vibing.   carrot soup was   die for. Don't   intimidated by   alley line out   door     goes quickly,    's fun   observe   fresh prep that goes on inside   small space!  y give    r food in a   go bag, so take   eat  r feast outside at Iveagh Gardens across   street, or St. Steven's Green a hop fur r."
48,Yw-PJUTPLikRjjACm8-vBQ,Amy M.,10/4/2015,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"Th    a great l tle s wich shop.  Rotating menu   salads, soup, s wiches, pastries.  I had a  ef s wich w h avocado, spicy mayo, veggies, del h.  We did     wa  online for a l tle, but   was  tally worth  .  I   got a homemade salted caramel donut.  Divine treat for after lunch.  I would defin ely go back as  s  tally worth   wa .  Icing on   cake? Taking our picnic   St. Stephen's Green for lunch. I love summer in Dublin.

Just an FYI   no seating that I saw!"
49,bGri-IuFZ17RUSJQzSRiWw,Graham W.,14/5/2015,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café," 's hard   screw up a s wich but   can     just as hard   create one w h a extremely d tinctive taste. Defin ely a flavor experience. A great spot for a quick tasty inexpensive b e. Everything   read about   correct,  's fantastic.

Went around     re was only a few people in line but constant   whole time I was  re."
50,v6SrjodadSQuardJzxraaA,Simon D.,12/5/2015,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"Th    h s down    st place   eat lunch in Dublin.  y      st s wiches I ever ate. Ever. Do come early, at  sharp o rw e  'll     wa  outside. But service   fast so don't worry   won't     wa  long.

Everything  y use   super fresh   homemade, even   ham   cooked in  ir oven.

  staff   amazing, very friendly.

 y change   menu everyday.  's my favor e place in Dublin   if I had   recommend one place   go in th  c y   would    re.

Bravo!"
51,EtWYb9A3Ni93LIpy4nTs0Q,Alexander S.,7/5/2014,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"  Green  nch Coffee   a very small coffee located in a side street.       look twice   recognize  .

  will find very nice   friendly people working  re.

  coffee   great. I always went w h a flat wh e     not  en d appointed.

  can     breakfast, pastries   soups which I never tried but that look delicious.  's all made in s re.

I can highly recommend th  place."
52,C_uRsDTTRhXeBOXCThSh7Q,Derek M.,29/8/2014,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"Simply great place for lunch.  's great qual y at a fair price. Only had   chicken so far, as  's so good I keep wanting   again   again...

Side salads that come w h   sambo   very nicely presented  o.

  queue   always massive so  st   go at  or .. Staff   friendly   seem really in   ing  re. Really want   try everything else on   menu, so will   back again soon."
53,E5Mo_gqVKlUTu8ptwUi0oQ,Brittany B.,20/10/2014,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"When   line   out   door every day,   know  's good. But don't let   line sc    away,   team at Green  nch crank people through very quickly. I was in   out w h a ridiculously good pork wrap   a mix of salads in under  minutes.

 's good, wholesome food clearly made by people who c  about   menu.  's fresh, cheap,   delicious.

If  're in    a, march over here   treat  rself     chicken or pork s wiches  /or wraps. So good!"
54,uosl7w248qyzZ62gxEjQ_A,William R.,18/2/2016,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"Went here  day based on yelp reviews.  Glad I did!   can't pass th  place w hout noticing    large queue that   always  re from . I never bo red queuing until now.   queue moves fast, don't   put off. I got a  ef br ket brown bread s wich,  pumpkin seed banana bread   coffee.   s wich was unreal, qual y  ef   a real homemade taste.   banana bread looked home made  o, cling film packaged   very fresh.  Tasted like nothing I've ever had  fore.    coffee was   great. Overall I would defin ely come back,  regardless of   queue.  All   above came   less than  euro. A steal really."
55,dBlKb_KA7ibV3fp7fyFTQg,Basia T.,10/2/2017,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café," st breakfast I had in Dublin so far. I w h I came   th  place earlier. I had a vegan wrap.   whole staff   awesome, very friendly   helpful.
  line wasn't bad at all.  y  ok my order as soon as I entered   by   time I got     reg ter my food was ready. Defin ely would come back again."
56,pKzSgggqgVrc02z1bkqvEQ,Cherie C.,27/3/2017,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"I'll   back here for lunch  morrow!  Almost m sed  ,   wasn't week marked. No place   s , but no problem since St. Stephens Green   nearby. I had   veggie wrap, which was sweet pota  falafel   veggies. Perfect amount of food,   delicious.  y     soups, salads, desserts, coffee   o r drinks. Step in, order, pay   food   prep d fresh   fast, so  're in   out. Excellent value."
57,5q-IvoqeTRuIUhomz_Ns-Q,Hannah L.,5/2/2019,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,Amazing food for great prices!! I had    ef br ket s wich     was awesome.   workers were nice   very fast as well   line was out   door but I had my meal w hin  minutes of arriving. Will   back!
58,b-hLHYQJua5gDCS_luKZPw,Brendan S.,29/8/2013,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"My lips   still smacking. I think I've just had    st takeaway s wich in D (   's not even in D).  Th  small space was crammed from . serving up interesting, tasty soups, salads, s wiches for takeaway.  R   ef, red onion marmalade, rocket, carrot   celeriac slaw, aoili, sw s cheese on art an sourdough that's got   sweet aftertaste of fried bread.  That   some moroccan salad for €.  I'll queue in   rain for nosh like th .   'll find Montague St linking  tween Camden St   Harcourt St; not far from Harcourt St ex  from   Iveagh Gardens.  Take  r s wich  re on a dry (heck, may  even sunny) day   count  r lucky chickens."
59,1mzaZ4kE4Ev94sLsBqzo_w,Clive B.,17/12/2013,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café," st s wiches in Dublin in my opinion.

  only thing wrong w h       smallness   business of   place, but hey ho i'm not going   hold that against  m

Th    s wich heaven. All   meat seems     cooked on   prem es     delicious.

Just go!!!!!"
60,R_fpjR0MqIFfvuZyYt9Dvw,Del O.,1/4/2015,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"  lunch here a lot when I'm working.  's so good. I've had   veggie wrap, veggie salad, vegan salad   soup. All    en delicious   filling.  's very good value  o, salads   wraps   €.  re's a good variation on   salads   soups every day. y do really good coffees   chai lattes  o.   staff   friendly     service   quick  o."
61,YfwAEXgXvGh7_rEm2R8JnQ,Siobhán N.,20/12/2017,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café, st s wiches ever! Such a fabulous lunch     queues out   door every lunch break prove  .  y     really nice healthy salads   juices.   price   right  o for what     which   filling   delicious.
62,77MH5PUVCQQ3tFcuHHwgTA,Laura H.,11/7/2014,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"   st lunch I've had in weeks!  's no wonder th   ty b ty shop had a line out   door;   super friendly staff   delicious   healthy food says   all. I got a box w h three of   four salads available: a spinach, rocket, lentil,  ma  salad, a quinoa w h cucum r,  ma , red onion salsa salad,   a broccoli, chick pea, chives, snap pea salad. On  p of that came tender, sliced chicken, w h a wonderful cilantro pes  like dressing on   side.

Don't   intimidated by   long line    moves quickly     by far worth   wa !"
63,zNaN1YXKvOkoUHDapZDybA,François A.,4/4/2016,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,A busy l tle spot w h a good selection on   menu   extra cus m ation available. Take out only.
64,w4VFONwd3DbYIY6dK_5n-w,Jason Z.,20/9/2015,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"Sorry, I didn't take a picture as I devoured my s wich w hout a second thought.

Early afternoon,   after a qual y stroll through St. Stephen's Green & Graf n Street(wondering whe r or not I needed ano r bottle of cologne from Brown Thomas); my girlfriend   I s pped in.

I,   carnivore moved my eyes across   menu as soon as I entered.   my vegan girlfriend st d off in    space hoping I won't take forever on choosing a s wich.

 re was an empty spot on   menu,  tween two options   whatever that option was,  's long gone now.   of course I wanted that one   most. Though at   end, I chose   pulled pork s wich.

A  autiful marriage of tender shredded pork   a variety of flavors   textures from   bread   greens.

 re was no queue on my v  , though I can underst  why a queue would ex t."
65,7JXRNwXctWs6BVTmtkduNw,Emma M.,11/3/2016,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"  s wiches   obviously amazing but leave room for   desert  cause   fresh doughnuts in Green  nch   something else.   salted caramel   eye wateringly sweet, but worth any  oth ache."
66,tcfsifn9Uu1T94O7sN4gzw,Milo D.,2/9/2015,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"I didn't want   like th  place  cause  re us usually a line of people out   door   most of  m   in su es, but unfortunately  y   really good coffee   food, so now I     like  m."
67,AOLfG2WLpSTCmitdQZyqSg,Charles V.,23/2/2016,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"  sausage roll   end all sausage rolls.   's only available on Fridays (which   probably a good thing given  ir size), but  s everything  .    ready   queue as th  place has qu e a following."
68,mFBvLc8dKaguzZ7uqKPJnw,Mark M.,5/4/2016,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,I tried here  day based on reviews     didn't d appoint. I got a falafel wrap but  re was plenty of tasty options on offer.  re wasn't much of a queue just  fore  but I   seen big queues out   door previously. I will   back very soon!
69,S3_qcApouDnDrlPOnwS8kA,Eoghan O.,20/4/2015,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café," st s wich anyone can   in Dublin, th  h s in all    p s wich l t for a reason. Th  for me     friday treat     whole office   taken   up!!! Love   way menu   never   same   does     same base ingredients but wow stuff I never knew could go on S wichs madness!"
70,IzsvowU6Td5F-uftMb35Xg,Blathnaid M.,18/12/2014,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,Do not underst  how  y make  ir d hes so tasty.  ir salads   always incredible   I never leave w hout a brownie of some sort.   queues speak for  mselves. Decently priced w h good portion sizes.
71,zGShEmcOvwp10OnvLdABYw,Bartley D.,10/12/2014,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café," st damn s wich I've had in a looong time! Fast service, I mean,  re was a long queue out   door but  ok no more than a couple of minutes     served   paid up. Friendly, fast service, good menu   ingredients   good value. I couldn't ask for more."
72,FEYoptybuu2VtXp0nBst0Q,Anna L.,8/4/2014,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"  s wiches, soup,   hot pot change daily,   each days options   posted on Green  nch Facebook page at around    . am daily."
73,Va76I3YisuYam4bDPWXJ6A,Ciarán D.,23/8/2015,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"During lunch hour,  re   a queue halfway back   Harcourt Street for a reason. Amazingly tasty s wiches at a great price.   staff   lovely   very competent, always keeping   queue moving.  's hard   justify spending € in   deli in Fresh when  's €. for something far  tter than   norm here. Easily worth going here / times a week for lunch. Sadly,  y're not open past : or at weekends. Highly recommended if    n't  en."
74,XGQ7OtW7vHFF9BK09gaxQQ,Lorraine O.,28/7/2015,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,Amazing s wiches but   prep d   queue out   door for  m! In fairness  y   through everyone quickly so  's not that long a wa .  st s wich     pulled pork   any s wich will     feeling stuffed for   rest of   day.
75,OaIwLD3zMU5qG_a8mNuh9w,Orna C.,12/3/2015,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,"Th  l tle cafe will often   lines coming out   door at lunchtime   winding inside, doubled up on  mselves. For good reason    's a real gem. Great coffee, some of    st in Dublin,  autiful s wiches on fresh, tasty bread, lovely l tle cakes,   delicious hot pots   soups.   lady who owns     a pleasure, always smiling   friendly   every one."
